donation_id,amount,sybil_score,tx_hash,created_at,donor_id,proposal_id
719b8a4e-cd53-4a4e-8fb0-883b6f94d3c0,786.93173052,0.21,524d948ffa7bf9dee0817a9ba353de396c91d571531f774b7328cfc4086d4603,2025-12-02 21:44:46.646457+04,31e6d727-17fa-4408-b4c2-4bf880d01876,032edc0c-774d-4ad8-852f-26234f9d7aa3
1ff3fbbd-0074-4716-8732-6748fadd480e,833.13760707,0.84,683dbc1ea32f7dd58152f03cddaf7aa8eed79dc33d49e4d33ff454cc4106f86c,2025-12-02 21:44:46.646612+04,a31a49c3-280b-408e-8116-027a638f5a22,045ff61d-c031-4f6b-a8e0-1e141f0ee938
abdeb1d5-6cc3-4323-b698-11a3b14c7e28,467.62139350,0.64,33eb7327468bbbc75af7fe0170375519a745bb975fafc8df1dbe7764357a617a,2025-12-02 21:44:46.646767+04,b3732da3-2b96-448f-83e0-08fcdd6b7323,045ff61d-c031-4f6b-a8e0-1e141f0ee938
1353162b-b4aa-4cc3-b20a-73452a6f54b6,160.99027985,0.01,d0d0607b101d4c37ed3032425da3319d7b4eae00eea6e92d8cacd85e91c12eda,2025-12-02 21:44:46.646998+04,31e6d727-17fa-4408-b4c2-4bf880d01876,9d7d6de2-71d2-413b-9743-41ee00a2e44a
db3cf2c2-b529-4eeb-9cdf-55195e63f7fe,202.53504376,0.57,e5cdf4cecc18d0e340f25f0025db74b945c12ee74191d94f3580e9f42dec8c12,2025-12-02 21:44:46.647681+04,304c1ed3-b65f-4e5f-b46c-09a340b75868,75e8ce02-cdcd-48d6-907e-a7c5958a8e55
488b81a5-463a-4a2c-a001-a6c3e191bb70,782.85483554,0.44,51053c647dbb0c47c35aae02c4d3fb7b1d1bdd7bdb614c594dba83c03e37ce2d,2025-12-02 21:44:46.647854+04,146957a1-2d48-4357-9cfb-c62cfb5df4c6,4fa869ee-9174-4454-91f6-5948286badf6
2b01c811-2e56-462c-aacc-3fa3526d3c51,889.68533816,0.29,896cb09891807958032e4419bbbe7d3a61fe626df74543ea39d8ab4c1a21bc3c,2025-12-02 21:44:46.648028+04,c7fe865c-9939-4d25-886e-5f2d068e6de4,9d7d6de2-71d2-413b-9743-41ee00a2e44a
54d03652-9303-4aa0-a753-ff5265834d25,592.64390016,0.72,ce8b02cd3abc134baf115f2066843c8e6461e2e42757032d2cbd82058eb2dd78,2025-12-02 21:44:46.648193+04,146957a1-2d48-4357-9cfb-c62cfb5df4c6,4fa869ee-9174-4454-91f6-5948286badf6
fe5cf07d-8c76-4d71-b6ed-540fbf643f4c,745.02099304,0.87,fd3ee9b656eba674804f5eb97f0993576183756ae97cbdd4ca3b376a18892982,2025-12-02 21:44:46.648361+04,a31a49c3-280b-408e-8116-027a638f5a22,81e046fb-79d1-467c-8a28-493a49296de9
96831628-fa8b-4afb-b009-db773dc694ad,288.82377337,0.64,41fee9ff9d167e7417a7808ab3a43dd58349ee2cb8500486c9882e39cee12462,2025-12-02 21:44:46.648523+04,c7fe865c-9939-4d25-886e-5f2d068e6de4,acc6ed8f-d81e-42de-b4db-bbfdf45682ec
fe7be360-bb15-4fad-9232-8a26011c8481,874.37286302,0.11,6912a1429bc07a4b9ffc8a3bd6dbd70cdc5a7cd1e0eb56d5460ebc8af4d8a715,2025-12-02 21:44:46.648684+04,304c1ed3-b65f-4e5f-b46c-09a340b75868,4fa869ee-9174-4454-91f6-5948286badf6
2ca31c05-4a8e-4e4b-88ed-e80917ca8eeb,661.15121718,0.9,f1678a590548d2110da368da11529e7548705e0a94dc3d50c59cb02570ab890a,2025-12-02 21:44:46.648843+04,146957a1-2d48-4357-9cfb-c62cfb5df4c6,75e8ce02-cdcd-48d6-907e-a7c5958a8e55
919232f7-de1f-4d96-bc0d-dcbcb5fac102,127.69897969,0.56,61085c9a5ef24b32170c4898600460efeabf604e893369ae0b8b4a50fe1116cb,2025-12-02 21:44:46.649004+04,696e4ba1-94c0-429a-a4de-926b60cff2de,ad55b259-4324-48e7-9aa2-e7e8b1469593
592b0a0a-7c5c-44f4-a04d-4350a89be466,281.62117316,0.16,fc645a09000864eb1c5162e150aabc6999c0b33e35e7796b339f7761b31019ac,2025-12-02 21:44:46.649171+04,b3732da3-2b96-448f-83e0-08fcdd6b7323,7a3ea59f-2771-4f91-a230-433792f01bf0
89492811-25d1-473e-b4ed-60edcabc847b,403.24231460,0.6,d00c64dd0c75e9436dd19dad320c3a0600df1c7f482c11cd589ba7770cea8a2c,2025-12-02 21:44:46.649337+04,a31a49c3-280b-408e-8116-027a638f5a22,7abe12e3-822d-4715-bc51-8ec6fd3ff80d
3fff6532-970b-4fef-a072-e286858dbb23,967.73021525,0.97,60454d73fdbdd4db30c5e87c1a8a6569de82b51c8ea6433b231c376bf6264e60,2025-12-02 21:44:46.649485+04,301f6484-137b-4c8a-a80f-4bad0c31fbbc,032edc0c-774d-4ad8-852f-26234f9d7aa3
6a5a2038-d016-4587-8a2e-4d17b76ac2e5,187.65211849,0.44,56ec8c0d25ceda4b27b1e58cf038f5c6898891b3e65a8d96b2439110b6fced9e,2025-12-02 21:44:46.649629+04,a31a49c3-280b-408e-8116-027a638f5a22,6bf9a411-33bf-4890-9d6c-7895bf044290
384440b0-afb1-455b-9c66-a50bc617a02a,333.82254545,0.66,d06cc059fed051bbb1fbde3b78d567f95dc2b1dc600ee01581bb0a1de32b8b02,2025-12-02 21:44:46.649768+04,31e6d727-17fa-4408-b4c2-4bf880d01876,80eb17f0-6297-4494-a473-f1850087ba87
e53acf59-f6d5-43b3-9ecb-97b91b608b15,811.77683271,0.23,65dfa9d77e253bd9ea121c8cd5c99bc886505282ce5feddb2fbb703e315de07e,2025-12-02 21:44:46.649905+04,f7b36bc7-d94c-4c7d-83c9-d5bc75dc5ced,7abe12e3-822d-4715-bc51-8ec6fd3ff80d
77a32970-62e9-48ca-8df9-0a6e8236220d,308.18133458,0.24,6102e8cc7ee23df9c28e955af51aa7743ec08ec8bb055539e4e73afdd59e017d,2025-12-02 21:44:46.650041+04,304c1ed3-b65f-4e5f-b46c-09a340b75868,79f49ee4-bfd9-4805-b125-8e80111dba1e
e1ca7507-df35-4e3d-ab6d-64167efca383,458.03966945,0.72,cd3820d1764e0741e105b552b0169af9c0506a75e4f3a7a34c1b74c3aab2bc1d,2025-12-02 21:44:46.65019+04,f8ca4681-a60f-493b-80dc-5699e77302a9,9d7d6de2-71d2-413b-9743-41ee00a2e44a
c9d970ce-b7ce-4a66-9a47-ba2e811a2466,429.74109501,0.47,7d0db12624c4fb598bdc75d677d2b491283714b6a314e96eba160a50e2953e65,2025-12-02 21:44:46.650349+04,b1475c81-6a0c-44c8-bb4f-8cc3b84ec413,032edc0c-774d-4ad8-852f-26234f9d7aa3
7749d830-0ac1-448c-a29a-ab50987cb3c2,652.20468309,0.91,2786892e80afc2856c4b273e725d5bee4600b8b302a25f60275ca4a4876334ba,2025-12-02 21:44:46.650561+04,c7fe865c-9939-4d25-886e-5f2d068e6de4,9d7d6de2-71d2-413b-9743-41ee00a2e44a
